corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents,causal_text_w_pairs,num_rs
because,CHRG-111shrg61651.ann,25,0,because_CHRG-111shrg61651.ann_25_0,"Now, if you were to impose a size cap of, say, 3 or 5 percent of GDP, no bank can be larger than that size, that would return our biggest banks roughly to the position that they had in the early 1990s.","Now, if <ARG0>you were to impose a size cap of, say, 3 or 5 percent of GDP, no bank can be larger than that size</ARG0>, <ARG1>that would return our biggest banks roughly to the position that they had in the early 1990s</ARG1>.",1,1,,1,"['Now, if <ARG0>you were to impose a size cap of, say, 3 or 5 percent of GDP, no bank can be larger than that size</ARG0>, <ARG1>that would return our biggest banks roughly to the position that they had in the early 1990s</ARG1>.']",1
because,CHRG-111shrg61651.ann,29,0,because_CHRG-111shrg61651.ann_29_0,"But since the early 1990s, we have developed a lot more system risk focused on the existence of these very big banks.","But since <ARG0>the early 1990s</ARG0>, <ARG1>we have developed a lot more system risk focused on the existence of these very big banks</ARG1>.",0,0,,1,,0
because,CHRG-111shrg61651.ann,30,0,because_CHRG-111shrg61651.ann_30_0,"So, as Mr. Corrigan said, the essence of this crisis was lending, but it was lending that at the heart of it was based on the idea you could make nonrecourse loans to people who can walk away from their homes when the house value falls, leaving the bank with huge losses.","So, as Mr. Corrigan said, the essence of this crisis was lending, but it was lending that at the heart of it was based on the idea you could make nonrecourse loans to people <ARG1>who can walk away from their homes</ARG1> when <ARG0>the house value falls</ARG0>, leaving the bank with huge losses.",1,1,,1,"['So, as Mr. Corrigan said, the essence of this crisis was lending, but it was lending that at the heart of it was based on the idea you could make nonrecourse loans to people <ARG1>who can walk away from their homes</ARG1> when <ARG0>the house value falls</ARG0>, leaving the bank with huge losses.']",1
because,CHRG-111shrg61651.ann,33,0,because_CHRG-111shrg61651.ann_33_0,"Well, I think it was very much about the size of these banks and very much about the support they expected to receive when they are under duress.","Well, I think it was very much about the size of these banks and very much about <ARG1>the support they expected to receive</ARG1> when <ARG0>they are under duress</ARG0>.",0,0,,1,,0
because,CHRG-111shrg61651.ann,37,0,because_CHRG-111shrg61651.ann_37_0,"I think the degree of unfair market competition, the degree to which the community banks are disadvantaged by the current situation, because they have to pay a lot more money--they pay higher interest for funds, their cost of capital is higher--this is unfair.","I think the degree of unfair market competition, the degree to which <ARG1>the community banks are disadvantaged by the current situation</ARG1>, because <ARG0>they have to pay a lot more money--they pay higher interest for funds, their cost of capital is higher</ARG0>--this is unfair.",1,1,,1,"['I think the degree of unfair market competition, the degree to which <ARG1>the community banks are disadvantaged by the current situation</ARG1>, because <ARG0>they have to pay a lot more money--they pay higher interest for funds, their cost of capital is higher</ARG0>--this is unfair.']",1
because,CHRG-111shrg61651.ann,38,0,because_CHRG-111shrg61651.ann_38_0,This dynamic will continue unless you put an effective cap on it.,<ARG1>This dynamic will continue</ARG1> unless <ARG0>you put an effective cap on it</ARG0>.,1,1,,1,['<ARG1>This dynamic will continue</ARG1> unless <ARG0>you put an effective cap on it</ARG0>.'],1
because,CHRG-111shrg61651.ann,48,0,because_CHRG-111shrg61651.ann_48_0,"I had never anticipated as a retired citizen that I would find myself here, but I really am here to voice support for Mr. Volcker's suggestion, the Volcker Rule.","I had never anticipated as a retired citizen that I would find myself here, but <ARG1>I really am here</ARG1> to <ARG0>voice support for Mr. Volcker's suggestion, the Volcker Rule</ARG0>.",1,1,,1,"[""I had never anticipated as a retired citizen that I would find myself here, but <ARG1>I really am here</ARG1> to <ARG0>voice support for Mr. Volcker's suggestion, the Volcker Rule</ARG0>.""]",1
because,CHRG-111shrg61651.ann,52,0,because_CHRG-111shrg61651.ann_52_0,"But I do say it from the point of view that if we were take a blank piece of paper and we were to say to ourselves, how can we design a financial system that would both serve the public and also be relatively safe and relatively unlikely to have a repeat of what we had, you would start out certainly with capital, which needs to be augmented.","But I do say it from the point of view that if <ARG0>we were take a blank piece of paper and we were to say to ourselves, how can we design a financial system that would both serve the public and also be relatively safe and relatively unlikely to have a repeat of what we had</ARG0>, <ARG1>you would start out certainly with capital, which needs to be augmented</ARG1>.",0,0,,1,,0
because,CHRG-111shrg61651.ann,54,0,because_CHRG-111shrg61651.ann_54_0,"But I would argue that you would also look to maybe compartmentalize the industry, not deny any function to the industry in general, but compartmentalize it so as to limit economic spillover.","But I would argue that <ARG1>you would also look to maybe compartmentalize the industry, not deny any function to the industry in general, but compartmentalize it</ARG1> so as to <ARG0>limit economic spillover</ARG0>.",1,1,,1,"['But I would argue that <ARG1>you would also look to maybe compartmentalize the industry, not deny any function to the industry in general, but compartmentalize it</ARG1> so as to <ARG0>limit economic spillover</ARG0>.']",1
because,CHRG-111shrg61651.ann,56,0,because_CHRG-111shrg61651.ann_56_0,"These are cultures that have to exist for the particular purpose, but they have their own particular characteristics and there is no question in my mind but these cultures have an impact on the institution within which they are embedded.","These are cultures <ARG1>that have to exist</ARG1> for <ARG0>the particular purpose</ARG0>, but they have their own particular characteristics and there is no question in my mind but these cultures have an impact on the institution within which they are embedded.",1,1,,1,"['These are cultures <ARG1>that have to exist</ARG1> for <ARG0>the particular purpose</ARG0>, but they have their own particular characteristics and there is no question in my mind but these cultures have an impact on the institution within which they are embedded.']",1
because,CHRG-111shrg61651.ann,57,0,because_CHRG-111shrg61651.ann_57_0,"And if I were asked to design a system, I would not allow these kind of cultures and activities to be a part of large depository and traditional lending institutions.","And if <ARG0>I were asked to design a system</ARG0>, <ARG1>I would not allow these kind of cultures and activities to be a part of large depository and traditional lending institutions</ARG1>.",1,0,,1,,0
because,CHRG-111shrg61651.ann,60,0,because_CHRG-111shrg61651.ann_60_0,And I do this because I think the culture from the capital markets that rubs off has to do with risk taking.,And <ARG1>I do this</ARG1> because <ARG0>I think the culture from the capital markets that rubs off has to do with risk taking</ARG0>.,1,1,,1,['And <ARG1>I do this</ARG1> because <ARG0>I think the culture from the capital markets that rubs off has to do with risk taking</ARG0>.'],1
because,CHRG-111shrg61651.ann,62,0,because_CHRG-111shrg61651.ann_62_0,"So I believe as a part of a comprehensive reform that Mr. Volcker's idea with regard to separation of some of these functions makes a lot of sense, not because I am concerned about the economics, but because I am concerned of the nature of the impact that these various activities have on the players and the financial markets.","So <ARG1>I believe as a part of a comprehensive reform that Mr. Volcker's idea with regard to separation of some of these functions makes a lot of sense</ARG1>, not because <ARG0>I am concerned about the economics</ARG0>, but because I am concerned of the nature of the impact that these various activities have on the players and the financial markets.",1,1,,1,"[""So <ARG1>I believe as a part of a comprehensive reform that Mr. Volcker's idea with regard to separation of some of these functions makes a lot of sense</ARG1>, not because <ARG0>I am concerned about the economics</ARG0>, but because I am concerned of the nature of the impact that these various activities have on the players and the financial markets."", ""So <ARG1>I believe as a part of a comprehensive reform that Mr. Volcker's idea with regard to separation of some of these functions makes a lot of sense</ARG1>, not because I am concerned about the economics, but because <ARG0>I am concerned of the nature of the impact that these various activities have on the players and the financial markets</ARG0>.""]",2
because,CHRG-111shrg61651.ann,70,0,because_CHRG-111shrg61651.ann_70_0,"You could deal with size by having capital requirements that relate to the size of intra-industry activity, and obviously increasing capital as intra-industry activity goes up.","You could deal with size by having capital requirements that relate to the size of intra-industry activity, and obviously <ARG1>increasing capital</ARG1> as <ARG0>intra-industry activity goes up</ARG0>.",1,1,,1,"['You could deal with size by having capital requirements that relate to the size of intra-industry activity, and obviously <ARG1>increasing capital</ARG1> as <ARG0>intra-industry activity goes up</ARG0>.']",1
because,CHRG-111shrg61651.ann,75,0,because_CHRG-111shrg61651.ann_75_0,"So the issue of size, I think, is also relevant, and so I think the two keys to Mr. Volcker's suggestion, that of segregation of function within the industry and particularly the protection of the large deposit-taking institutions and the idea of being concerned about size, have merit and deserve the consideration of this Committee.","So <ARG0>the issue of size, I think, is also relevant</ARG0>, and so <ARG1>I think the two keys to Mr. Volcker's suggestion, that of segregation of function within the industry and particularly the protection of the large deposit-taking institutions and the idea of being concerned about size, have merit and deserve the consideration of this Committee</ARG1>.",1,1,,1,"[""So <ARG0>the issue of size, I think, is also relevant</ARG0>, and so <ARG1>I think the two keys to Mr. Volcker's suggestion, that of segregation of function within the industry and particularly the protection of the large deposit-taking institutions and the idea of being concerned about size, have merit and deserve the consideration of this Committee</ARG1>.""]",1
